Date	14c	Ar39	CFC11	CFC12	CFC113	SF6	tritium	85Kr
1290.7	100	100	0	0	0	0	1.5	0
1290.8	100	100	0	0	0	0	1.5	0
1290.9	100	100	0	0	0	0	1.5	0
1291	100	100	0	0	0	0	1.5	0
1291.1	100	100	0	0	0	0	1.5	0
1291.2	100	100	0	0	0	0	1.5	0
1291.3	100	100	0	0	0	0	1.5	0
1291.4	100	100	0	0	0	0	1.5	0
1291.5	100	100	0	0	0	0	1.5	0
1291.6	100	100	0	0	0	0	1.5	0
1291.7	100	100	0	0	0	0	1.5	0
1291.8	100	100	0	0	0	0	1.5	0
1291.9	100	100	0	0	0	0	1.5	0
1292	100	100	0	0	0	0	1.5	0
1292.1	100	100	0	0	0	0	1.5	0
1292.2	100	100	0	0	0	0	1.5	0
1292.3	100	100	0	0	0	0	1.5	0
1292.4	100	100	0	0	0	0	1.5	0
1292.5	100	100	0	0	0	0	1.5	0
1292.6	100	100	0	0	0	0	1.5	0
1292.7	100	100	0	0	0	0	1.5	0
1292.8	100	100	0	0	0	0	1.5	0
1292.9	100	100	0	0	0	0	1.5	0
1293	100	100	0	0	0	0	1.5	0
1293.1	100	100	0	0	0	0	1.5	0
1293.2	100	100	0	0	0	0	1.5	0
1293.3	100	100	0	0	0	0	1.5	0
1293.4	100	100	0	0	0	0	1.5	0
1293.5	100	100	0	0	0	0	1.5	0
1293.6	100	100	0	0	0	0	1.5	0
1293.7	100	100	0	0	0	0	1.5	0
1293.8	100	100	0	0	0	0	1.5	0
1293.9	100	100	0	0	0	0	1.5	0
1294	100	100	0	0	0	0	1.5	0
1294.1	100	100	0	0	0	0	1.5	0
1294.2	100	100	0	0	0	0	1.5	0
1294.3	100	100	0	0	0	0	1.5	0
1294.4	100	100	0	0	0	0	1.5	0
1294.5	100	100	0	0	0	0	1.5	0
1294.6	100	100	0	0	0	0	1.5	0
1294.7	100	100	0	0	0	0	1.5	0
1294.8	100	100	0	0	0	0	1.5	0
1294.9	100	100	0	0	0	0	1.5	0
1295	100	100	0	0	0	0	1.5	0
1295.1	100	100	0	0	0	0	1.5	0
1295.2	100	100	0	0	0	0	1.5	0
1295.3	100	100	0	0	0	0	1.5	0
1295.4	100	100	0	0	0	0	1.5	0
1295.5	100	100	0	0	0	0	1.5	0
1295.6	100	100	0	0	0	0	1.5	0
1295.7	100	100	0	0	0	0	1.5	0
1295.8	100	100	0	0	0	0	1.5	0
1295.9	100	100	0	0	0	0	1.5	0
1296	100	100	0	0	0	0	1.5	0
1296.1	100	100	0	0	0	0	1.5	0
1296.2	100	100	0	0	0	0	1.5	0
1296.3	100	100	0	0	0	0	1.5	0
1296.4	100	100	0	0	0	0	1.5	0
1296.5	100	100	0	0	0	0	1.5	0
1296.6	100	100	0	0	0	0	1.5	0
1296.7	100	100	0	0	0	0	1.5	0
1296.8	100	100	0	0	0	0	1.5	0
1296.9	100	100	0	0	0	0	1.5	0
1297	100	100	0	0	0	0	1.5	0
1297.1	100	100	0	0	0	0	1.5	0
1297.2	100	100	0	0	0	0	1.5	0
1297.3	100	100	0	0	0	0	1.5	0
1297.4	100	100	0	0	0	0	1.5	0
1297.5	100	100	0	0	0	0	1.5	0
1297.6	100	100	0	0	0	0	1.5	0
1297.7	100	100	0	0	0	0	1.5	0
1297.8	100	100	0	0	0	0	1.5	0
1297.9	100	100	0	0	0	0	1.5	0
1298	100	100	0	0	0	0	1.5	0
1298.1	100	100	0	0	0	0	1.5	0
1298.2	100	100	0	0	0	0	1.5	0
1298.3	100	100	0	0	0	0	1.5	0
1298.4	100	100	0	0	0	0	1.5	0
1298.5	100	100	0	0	0	0	1.5	0
1298.6	100	100	0	0	0	0	1.5	0
1298.7	100	100	0	0	0	0	1.5	0
1298.8	100	100	0	0	0	0	1.5	0
1298.9	100	100	0	0	0	0	1.5	0
1299	100	100	0	0	0	0	1.5	0
1299.1	100	100	0	0	0	0	1.5	0
1299.2	100	100	0	0	0	0	1.5	0
1299.3	100	100	0	0	0	0	1.5	0
1299.4	100	100	0	0	0	0	1.5	0
1299.5	100	100	0	0	0	0	1.5	0
1299.6	100	100	0	0	0	0	1.5	0
1299.7	100	100	0	0	0	0	1.5	0
1299.8	100	100	0	0	0	0	1.5	0
1299.9	100	100	0	0	0	0	1.5	0
1300	100	100	0	0	0	0	1.5	0
1300.1	100	100	0	0	0	0	1.5	0
1300.2	100	100	0	0	0	0	1.5	0
1300.3	100	100	0	0	0	0	1.5	0
1300.4	100	100	0	0	0	0	1.5	0
1300.5	100	100	0	0	0	0	1.5	0
1300.6	100	100	0	0	0	0	1.5	0
1300.7	100	100	0	0	0	0	1.5	0
1300.8	100	100	0	0	0	0	1.5	0
1300.9	100	100	0	0	0	0	1.5	0
1301	100	100	0	0	0	0	1.5	0
1301.1	100	100	0	0	0	0	1.5	0
1301.2	100	100	0	0	0	0	1.5	0
1301.3	100	100	0	0	0	0	1.5	0
1301.4	100	100	0	0	0	0	1.5	0
1301.5	100	100	0	0	0	0	1.5	0
1301.6	100	100	0	0	0	0	1.5	0
1301.7	100	100	0	0	0	0	1.5	0
1301.8	100	100	0	0	0	0	1.5	0
1301.9	100	100	0	0	0	0	1.5	0
1302	100	100	0	0	0	0	1.5	0
1302.1	100	100	0	0	0	0	1.5	0
1302.2	100	100	0	0	0	0	1.5	0
1302.3	100	100	0	0	0	0	1.5	0
1302.4	100	100	0	0	0	0	1.5	0
1302.5	100	100	0	0	0	0	1.5	0
1302.6	100	100	0	0	0	0	1.5	0
1302.7	100	100	0	0	0	0	1.5	0
1302.8	100	100	0	0	0	0	1.5	0
1302.9	100	100	0	0	0	0	1.5	0
1303	100	100	0	0	0	0	1.5	0
1303.1	100	100	0	0	0	0	1.5	0
1303.2	100	100	0	0	0	0	1.5	0
1303.3	100	100	0	0	0	0	1.5	0
1303.4	100	100	0	0	0	0	1.5	0
1303.5	100	100	0	0	0	0	1.5	0
1303.6	100	100	0	0	0	0	1.5	0
1303.7	100	100	0	0	0	0	1.5	0
1303.8	100	100	0	0	0	0	1.5	0
1303.9	100	100	0	0	0	0	1.5	0
1304	100	100	0	0	0	0	1.5	0
1304.1	100	100	0	0	0	0	1.5	0
1304.2	100	100	0	0	0	0	1.5	0
1304.3	100	100	0	0	0	0	1.5	0
1304.4	100	100	0	0	0	0	1.5	0
1304.5	100	100	0	0	0	0	1.5	0
1304.6	100	100	0	0	0	0	1.5	0
1304.7	100	100	0	0	0	0	1.5	0
1304.8	100	100	0	0	0	0	1.5	0
1304.9	100	100	0	0	0	0	1.5	0
1305	100	100	0	0	0	0	1.5	0
1305.1	100	100	0	0	0	0	1.5	0
1305.2	100	100	0	0	0	0	1.5	0
1305.3	100	100	0	0	0	0	1.5	0
1305.4	100	100	0	0	0	0	1.5	0
1305.5	100	100	0	0	0	0	1.5	0
1305.6	100	100	0	0	0	0	1.5	0
1305.7	100	100	0	0	0	0	1.5	0
1305.8	100	100	0	0	0	0	1.5	0
1305.9	100	100	0	0	0	0	1.5	0
1306	100	100	0	0	0	0	1.5	0
1306.1	100	100	0	0	0	0	1.5	0
1306.2	100	100	0	0	0	0	1.5	0
1306.3	100	100	0	0	0	0	1.5	0
1306.4	100	100	0	0	0	0	1.5	0
1306.5	100	100	0	0	0	0	1.5	0
1306.6	100	100	0	0	0	0	1.5	0
1306.7	100	100	0	0	0	0	1.5	0
1306.8	100	100	0	0	0	0	1.5	0
1306.9	100	100	0	0	0	0	1.5	0
1307	100	100	0	0	0	0	1.5	0
1307.1	100	100	0	0	0	0	1.5	0
1307.2	100	100	0	0	0	0	1.5	0
1307.3	100	100	0	0	0	0	1.5	0
1307.4	100	100	0	0	0	0	1.5	0
1307.5	100	100	0	0	0	0	1.5	0
1307.6	100	100	0	0	0	0	1.5	0
1307.7	100	100	0	0	0	0	1.5	0
1307.8	100	100	0	0	0	0	1.5	0
1307.9	100	100	0	0	0	0	1.5	0
1308	100	100	0	0	0	0	1.5	0
1308.1	100	100	0	0	0	0	1.5	0
1308.2	100	100	0	0	0	0	1.5	0
1308.3	100	100	0	0	0	0	1.5	0
1308.4	100	100	0	0	0	0	1.5	0
1308.5	100	100	0	0	0	0	1.5	0
1308.6	100	100	0	0	0	0	1.5	0
1308.7	100	100	0	0	0	0	1.5	0
